Date Consolidated,Day of Transaction,Time of Transaction,CustomerID,StoreID,EmployeeID,ProductID,Amount,QTY,Cost
2/28/2017,21,15:08:21,5RBF,16,106,A802,26.055,3,14.346
3/31/2017,9,15:42:36,5TAR,19,106,A802,25.826,3,16.74
3/31/2017,5,11:27:41,8CMN,5,24,A802,23.806,3,16.74
2/28/2017,25,13:30:19,5MAJ,18,118,A802,30.99,3,13.348
4/30/2018,12,15:42:27,7HCL,6,27,A802,52.949,3,40.73
4/30/2018,2,13:00:56,7HAA,23,143,A802,21.06,3,13.8
3/31/2017,27,18:31:15,7HGF,9,46,A802,26.16,3,13.66
4/30/2018,7,13:25:04,8BBJ,21,136,A802,52.0507,3,40.039
4/30/2018,28,14:28:50,7BWH,20,123,A802,25.636,3,13.66
3/31/2017,11,14:20:46,5CQD,18,105,A802,21.616,3,13.14
3/31/2017,11,17:11:54,5MAJ,18,120,A802,31.808,3,14.314
4/30/2017,23,17:05:01,2EQU,1,3,A802,26.908,3,13.334
2/28/2017,5,12:15:12,2HLA,3,9,A802,18.668,3,13.81
4/30/2018,25,15:58:12,2ERW,2,10,A802,28.188,3,16.481
4/30/2018,22,12:45:49,7HGD,22,123,A802,25.356,3,17.966
2/28/2017,10,14:06:18,2EDK,2,13,A802,26.026,3,13.3
2/28/2017,9,15:30:34,8DAU,9,44,A802,19.522,3,13.3
4/30/2018,25,9:41:41,7NJM,4,34,A802,23.655,3,17.473
4/30/2018,17,15:49:04,7FWT,21,125,A802,23.025,3,17.473
4/30/2018,14,14:57:27,6BHV,9,46,A802,20.825,3,17.473
3/31/2017,22,14:08:58,7NCA,9,49,A802,16.106,2,14.96
4/30/2018,3,15:43:18,2HMB,12,71,A802,29.355,2,17.016
4/30/2018,30,17:05:40,7FKQ,21,124,A802,26.216,2,16.384
2/28/2017,1,9:17:26,7FLD,7,41,A802,16.035,2,14.44
2/28/2017,27,14:18:41,5MJE,17,114,A802,26.105,2,11.943
4/30/2017,22,11:04:32,8BAB,25,141,A802,20.151,2,14.168
4/30/2018,19,12:02:09,7QKU,24,146,A802,30.156,2,13.893
4/30/2018,24,15:27:40,8DAQ,22,131,A802,25.829,2,13.893
4/30/2018,19,15:12:35,5NPG,18,114,A802,22.593,2,13.893
4/30/2018,16,18:49:46,7HTK,7,44,A802,22.195,2,13.893
2/28/2017,15,16:39:16,5TAQ,19,105,A802,15.25,2,14.04
3/31/2017,31,17:09:48,5TAQ,17,119,A802,15.25,2,14.304
4/30/2018,5,15:58:27,7KRC,4,29,A802,23.055,2,13.404
4/30/2018,18,12:55:33,7GEL,23,141,A802,21.162,2,13.404
4/30/2018,7,9:45:17,5RBF,16,106,A802,19.206,2,10.344
2/28/2017,3,10:47:36,7NUV,14,94,A802,15.696,2,11.34
2/28/2017,14,14:49:45,7HTK,9,48,A802,16.59,2,11.34
3/31/2017,22,16:26:32,2DKC,3,8,A802,15.086,2,14.483
3/31/2017,23,16:09:15,8BAB,25,145,A802,18.233,2,11.34
4/30/2018,6,16:00:59,2HMK,2,7,A802,23.308,2,14.663
2/28/2017,1,13:54:06,7HGF,9,60,A802,16.662,2,10.8
3/31/2017,26,15:03:39,8BFP,17,113,A802,16.06,2,10.8
4/30/2018,8,10:57:45,7FFC,6,21,A802,15.66,2,13.84
2/28/2017,28,15:40:32,8CMN,6,30,A802,16.591,2,10.46
3/31/2017,22,13:47:07,5CPK,14,90,A802,11.666,2,10.46
4/30/2018,4,15:45:03,6CKV,6,26,A802,19.151,2,13.131
4/30/2018,14,11:28:50,6ETN,7,58,A802,16.663,2,13.149
3/31/2017,12,9:29:56,9ABV,5,32,A802,16.13,2,9.74
4/30/2017,21,16:53:24,5CPK,15,84,A802,11.052,2,10.468
4/30/2018,14,10:39:55,7NAJ,9,46,A802,19.26,2,14.438
2/28/2017,11,10:04:39,7FUJ,13,96,A802,13.365,2,9.18
2/28/2017,22,15:09:08,8CPA,12,74,A802,12.68,2,7.366
4/30/2017,11,18:55:39,5RBF,19,108,A802,13.193,2,7.978
2/28/2017,18,11:56:05,2DKC,3,2,A802,10.386,2,8.64
4/30/2017,8,12:22:06,9ABV,4,40,A802,12.56,2,8.64
4/30/2018,9,14:21:01,8BKH,8,44,A802,16.568,2,11.036
2/28/2017,9,13:30:31,5MHJ,16,120,A802,15.521,2,8.1
2/28/2017,27,16:34:47,7HGD,20,121,A802,11.662,1,7.36
4/30/2018,1,10:26:20,6CWQ,5,26,A802,13.856,1,9.674
2/28/2017,10,13:38:40,5TDW,18,108,A802,10.153,1,7.04
2/28/2017,8,14:26:56,7EKW,7,46,A802,10.036,1,7.04
2/28/2017,28,17:22:43,7EMT,6,30,A802,9.698,1,7.04
3/31/2017,21,17:16:27,5LCB,14,99,A802,10.829,1,7.04
3/31/2017,12,15:44:51,9ABR,4,34,A802,10.205,1,6.19
3/31/2017,2,16:57:58,5RBF,18,102,A802,10.089,1,6.101
4/30/2017,26,11:12:11,5TAQ,19,112,A802,10.205,1,7.471
4/30/2018,5,11:23:41,2GBN,2,17,A802,13.626,1,8.983
2/28/2017,1,17:58:06,7NLF,8,55,A802,9.668,1,6.48
2/28/2017,4,17:07:40,8DBK,22,132,A802,9.62,1,6.48
2/28/2017,3,13:38:53,6CKV,5,34,A802,8.951,1,6.48
3/31/2017,5,16:20:22,7HTK,8,59,A802,9.68,1,6.48
4/30/2017,12,13:22:22,7HTK,9,55,A802,10.526,1,7.414
4/30/2017,3,14:33:12,7NCA,7,51,A802,8.424,1,6.48
4/30/2018,21,15:13:40,7FWW,21,139,A802,12.556,1,8.494
2/28/2017,15,16:16:18,5LCB,14,81,A802,9.163,1,3.94
2/28/2017,4,11:41:19,7NAJ,7,59,A802,8.008,1,3.94
3/31/2017,19,10:34:44,2HKV,1,16,A802,5.665,1,3.94
2/28/2017,13,14:30:42,7NKD,5,22,A802,8.68,1,3.4
3/31/2017,13,16:39:11,2EED,12,69,A802,10.681,1,0
4/30/2018,28,11:10:38,7NMP,23,143,A802,9.56,1,6.91
4/30/2017,5,13:31:59,7FUJ,13,89,A802,5.065,1,4.86
4/30/2018,29,11:43:49,7JCC,4,23,A802,8.3447,1,6.419
4/30/2018,4,16:18:29,7NNA,7,57,A802,6.516,1,3.184
2/28/2017,9,16:20:28,7NTV,21,131,A802,6.32,1,4.34
2/28/2017,11,17:05:38,8BBU,4,31,A802,6.28,1,4.34
2/28/2017,26,11:27:52,7FFC,5,24,A802,5.556,1,4.34
3/31/2017,24,13:45:31,7GEL,24,150,A802,5.552,1,4.34
3/31/2017,18,13:57:36,8CPA,12,62,A802,5.968,1,3.463
2/28/2017,21,10:53:45,9ABV,4,23,A802,5.695,1,3.78
2/28/2017,23,14:37:18,7EAM,5,22,A802,5.695,1,3.78
2/28/2017,27,8:31:23,8BFP,18,105,A802,6.916,1,3.78
2/28/2017,13,15:42:06,5CPK,15,99,A802,6.298,1,3.78
4/30/2018,14,15:03:25,7GWP,5,39,A802,9.086,1,3.894
4/30/2018,14,12:56:20,9AAT,21,138,A802,6.935,1,4.87
2/28/2017,17,10:57:50,7NHV,24,144,A802,6.212,1,3.44
3/31/2017,19,12:33:28,9ABY,24,143,A802,6.998,1,3.44
3/31/2017,16,10:26:59,7FUJ,15,95,A802,6.11,1,4.7
4/30/2017,29,17:50:39,7GEL,25,145,A802,6.11,1,4.7
4/30/2017,29,11:56:44,8CPA,10,67,A802,5.4158,1,4.166
4/30/2018,5,13:51:58,8BCW,4,33,A802,5.265,1,3.433
2/28/2017,19,16:08:10,7NMP,23,143,A802,5.408,1,4.16
3/31/2017,25,12:48:56,8BBU,5,38,A802,5.408,1,4.16
2/28/2017,9,11:34:02,8BAB,25,147,A802,2.355,1,1.64
2/28/2017,23,11:39:36,7FQW,21,128,A802,2.355,1,1.64
2/28/2017,25,12:09:00,6BHV,9,55,A802,2.238,1,1.64
2/28/2017,1,16:29:31,7GEL,24,150,A802,2.155,1,1.64
3/31/2017,22,10:33:55,7NLF,8,54,A802,2.5,1,1.64
4/30/2017,11,10:17:52,5LCB,13,93,A802,2.563,1,1.748
4/30/2018,14,11:13:41,5LCB,13,98,A802,5.2949,1,4.073
4/30/2018,14,14:05:12,8BFQ,14,87,A802,5.2949,1,4.073
2/28/2017,15,17:15:24,8BCP,4,40,A802,1.666,1,1.08
2/28/2017,15,13:09:30,5RAV,17,109,A802,1.58,1,1.08
2/28/2017,17,16:44:18,9ABY,24,148,A802,1.566,1,1.08
2/28/2017,1,12:04:24,9AAT,21,140,A802,1.566,1,0.84
3/31/2017,4,13:55:27,7QKU,24,143,A802,2.196,1,1.08
3/31/2017,5,11:13:29,7FWT,22,125,A802,1.55,1,1.08
2/28/2017,13,11:25:45,7QKU,25,149,A802,1.068,1,0.34
2/28/2017,2,14:34:25,7KRC,4,40,A802,0.833,1,0.34
2/28/2017,19,11:22:35,7FWT,21,127,A802,0.585,1,0.34
2/28/2017,19,9:50:43,7FHQ,9,53,A802,0.585,1,0.34
2/28/2017,1,11:45:02,7BWH,22,133,A802,0.566,1,0.34
2/28/2017,13,11:32:02,7HCV,23,142,A802,0.695,1,0.34
2/28/2017,8,16:23:52,7NTJ,8,41,A802,0.655,1,0.34
2/28/2017,2,17:57:36,9ABR,4,28,A802,0.585,1,0.476
3/31/2017,1,16:52:22,7BWH,21,131,A802,0.855,1,0.34
3/31/2017,11,12:45:28,5RBP,16,112,A802,0.833,1,0.34
3/31/2017,18,13:33:15,7NHV,23,149,A802,0.59,1,0.34
3/31/2017,24,9:31:27,7NTJ,7,58,A802,0.655,1,0.34
4/30/2017,23,10:52:29,7NHV,25,144,A802,0.59,1,0.34
4/30/2017,8,18:15:26,9ABR,4,38,A802,0.585,1,0.476
4/30/2018,9,15:49:18,7NTF,4,23,A802,1.136,1,0.691
4/30/2018,29,13:48:45,7FUJ,15,83,A802,1.009,1,0.691
4/30/2018,12,13:41:04,8BBB,21,126,A802,0.855,1,0.633
4/30/2018,21,16:12:57,7NJP,7,55,A802,0.833,1,0.34
4/30/2017,13,16:32:18,9ABY,24,149,A802,0.001,1,0
3/31/2017,6,13:04:35,5LBD,13,96,A801,5036.068,844,4374.069
2/28/2017,26,12:21:28,5LBD,13,90,A801,6952.095,833,4390.964
3/31/2017,29,15:33:27,2ERB,11,73,A801,5106.823,818,4349.46
4/30/2017,3,11:47:04,5LBD,15,90,A801,6588.263,791,4330.67
4/30/2017,5,12:03:56,2ERB,11,70,A801,6551.215,749,4461.343
4/30/2018,2,11:56:19,2ERB,10,70,A801,6893.923,715,3067.443
4/30/2018,12,14:21:57,5LBD,15,99,A801,6605.055,695,4796.433
2/28/2017,3,9:40:20,2ERB,12,72,A801,5663.281,689,3669.778
4/30/2017,28,15:26:31,7QVA,6,28,A801,5651.566,681,3977.349
3/31/2017,4,16:36:34,2HLW,11,71,A801,5092.919,649,3443.773
3/31/2017,16,11:08:58,5CRV,15,99,A801,6805.552,626,4914.474
4/30/2017,16,15:02:31,5CRV,13,96,A801,6605.619,574,3407.348
4/30/2018,21,12:52:19,8CLJ,14,95,A801,6962.615,566,3794.109
3/31/2017,16,13:11:53,5CLR,13,85,A801,6636.86,565,3006.391
4/30/2018,13,11:34:37,7MED,23,145,A801,6636.636,561,3873.033
3/31/2017,26,9:43:21,7MED,24,144,A801,5355.065,557,4986.894
2/28/2017,6,14:43:58,7MED,25,146,A801,5355.653,555,4943.904
3/31/2017,2,13:11:23,2HLM,3,7,A801,6695.105,540,4836.848
4/30/2017,12,9:46:30,2HLW,12,65,A801,6569.628,529,3183.889
2/28/2017,8,14:08:58,5CLR,15,97,A801,6122.066,525,4693.733
2/28/2017,4,11:37:40,5CRV,13,95,A801,6026.265,524,4314.404
4/30/2017,3,13:02:30,7MED,25,141,A801,5123.883,515,3011.901
2/28/2017,9,11:17:41,2HLW,10,73,A801,6036.289,514,4734.136
3/31/2017,25,14:19:16,7NKR,21,139,A801,6169.356,513,4709.393
4/30/2017,22,15:33:31,5CLR,14,96,A801,5687.2322,503,4374.794
2/28/2017,12,11:23:59,7NKR,21,129,A801,6038.3479,498,4644.883
4/30/2017,4,10:20:09,7NQC,9,59,A801,6958.692,493,4999.803
2/28/2017,6,10:06:39,2HLM,2,19,A801,6026.625,483,4309.373
3/31/2017,12,16:46:11,7QVA,4,22,A801,6023.059,483,4347.6
4/30/2017,13,12:57:11,2HLM,1,11,A801,6656.962,474,4730.331
3/31/2017,29,15:22:55,8CWK,3,14,A801,5841.3459,474,4493.343
4/30/2017,14,16:48:55,7NKR,22,140,A801,6286.695,466,4731.909
4/30/2018,12,10:56:06,5CJK,14,98,A801,6561.609,460,3179.984
3/31/2017,9,11:49:31,7NQC,8,50,A801,6052.886,451,4404.631
4/30/2017,8,13:09:17,8CLJ,15,98,A801,6128.98,450,4714.6
2/28/2017,20,14:29:08,8CLJ,13,96,A801,5776.784,449,4443.68
3/31/2017,12,9:42:20,8CLJ,14,95,A801,5777.98,449,4444.6
2/28/2017,3,11:57:17,8CWK,1,3,A801,5647.3248,445,4344.096
4/30/2017,10,18:19:48,5CQE,14,82,A801,5679.7572,436,4369.044
4/30/2018,29,15:52:23,7FLF,21,131,A801,6836.335,433,4988.373
3/31/2017,29,17:29:06,7FRH,5,34,A801,5633.979,422,4333.83
4/30/2017,21,10:41:05,8CWK,3,14,A801,5733.8307,419,4410.639
4/30/2017,7,12:51:30,7FRH,6,29,A801,6080.6252,416,4677.404
3/31/2017,15,17:09:54,7FLF,22,137,A801,5780.372,412,4446.44
3/31/2017,19,9:30:46,5CTU,19,112,A801,3601.196,408,1940.413
3/31/2017,20,11:27:35,5CJB,15,99,A801,2938.15,398,1969.141
2/28/2017,21,11:56:44,7FRH,5,38,A801,5391.9723,390,4147.671
3/31/2017,24,16:36:10,7NFR,21,126,A801,5250.4309,388,4038.793
3/31/2017,3,12:58:39,5CQE,14,84,A801,5208.4357,381,4006.489
2/28/2017,28,15:07:37,5CQE,13,92,A801,3069.966,379,1994.693
4/30/2018,20,16:38:53,7NKR,22,132,A801,5728.2407,373,4406.339
2/28/2017,11,10:56:52,9AAA,6,22,A801,2960.696,372,1964.041
2/28/2017,9,14:05:19,7NFR,21,139,A801,2856.866,372,1941.166
3/31/2017,2,18:02:23,5LAR,14,96,A801,2686.666,371,1834.933
4/30/2018,3,10:15:51,8CWK,3,5,A801,6365.091,370,3300.481
3/31/2017,26,14:18:32,9AAA,5,35,A801,2896.619,367,1973.041
2/28/2017,3,10:45:35,5CTU,17,106,A801,2881.622,366,1433.688
4/30/2017,4,14:33:11,5CTU,18,119,A801,2958.559,355,1736.041
4/30/2017,29,10:00:29,9AAA,6,27,A801,5324.8494,353,4096.038
4/30/2018,21,14:05:08,5CMK,15,96,A801,5738.6342,349,4414.334
4/30/2018,20,13:52:08,9AAA,6,31,A801,5821.049,344,4477.73
2/28/2017,26,17:13:14,5CJB,13,100,A801,2506.51,340,1849.893
3/31/2017,23,14:22:42,5LBR,14,96,A801,2362.36,338,1368.443
4/30/2018,14,9:36:11,7HLB,22,123,A801,5640.3672,338,4338.744
2/28/2017,7,16:52:38,7QVA,5,33,A801,2586.986,334,1770.349
4/30/2017,26,13:34:42,7NFR,21,122,A801,5215.2542,333,4011.734
3/31/2017,25,12:33:04,7FGN,25,143,A801,2892.863,331,1933.46
4/30/2017,20,14:56:19,7FLF,20,122,A801,3396.122,330,1919.397
4/30/2018,19,9:07:17,2HLW,12,70,A801,5596.4792,328,4304.984
3/31/2017,26,17:17:11,5TAB,19,101,A801,2525.981,327,1730.684
3/31/2017,7,15:11:46,5TBK,18,103,A801,2856.535,327,1734.766
4/30/2017,3,9:06:45,5CJB,15,84,A801,2550.519,326,1743.467
4/30/2018,22,11:17:07,5TBK,19,104,A801,5799.924,325,4461.48
4/30/2018,18,13:55:53,5LCA,13,94,A801,5774.0852,324,4441.604
2/28/2017,4,14:04:37,5LBR,13,99,A801,2218.688,320,1394.413
4/30/2017,9,10:36:09,5CMK,14,83,A801,2512.653,319,1837.343
3/31/2017,31,17:48:01,7HLB,20,125,A801,2920.693,317,1671.117
3/31/2017,19,10:09:05,5CMK,15,97,A801,2226.522,317,1670.063
4/30/2017,10,12:59:08,7NUD,25,144,A801,2560.286,316,1896.337
2/28/2017,18,14:57:39,5TAB,18,115,A801,2625.165,314,1697.76
3/31/2017,28,13:54:43,8CKW,13,84,A801,2195.868,313,1347.946
4/30/2018,3,15:41:08,8CKW,15,96,A801,2605.905,305,1800.948
3/31/2017,23,11:47:19,7NUD,24,143,A801,2592.05,298,1373.646
2/28/2017,5,10:43:51,7QUB,21,125,A801,2595.162,296,1339.393
4/30/2018,18,10:50:07,7FRH,6,38,A801,5310.0723,295,4084.671
4/30/2017,13,9:42:09,7HLB,20,130,A801,2681.035,291,1668.993
2/28/2017,28,11:36:51,7FGN,25,142,A801,2353.693,290,1333.68
4/30/2017,12,17:23:23,5CPQ,13,100,A801,2515.506,288,1687.339
4/30/2017,27,15:21:35,8CKW,15,97,A801,2023.069,288,1483.33
3/31/2017,12,10:43:30,5LCK,15,81,A801,2135.625,286,1308.801
2/28/2017,11,11:52:48,7FLF,21,127,A801,2615.662,284,1333.6
2/28/2017,11,11:30:48,5LCK,13,93,A801,2101.11,282,1484.339
4/30/2017,24,11:03:54,7NLB,7,52,A801,2628.568,278,1644.336
2/28/2017,26,13:34:01,8CKW,15,99,A801,1952.185,278,1433.1
4/30/2017,20,11:52:20,5TAB,17,109,A801,2306.52,278,1300.14
2/28/2017,3,13:11:21,7HLB,22,139,A801,2551.155,277,1439.79
2/28/2017,7,9:38:42,5CPQ,14,97,A801,2139.91,273,1439.67
4/30/2018,15,14:28:17,7BUV,20,126,A801,2386.666,272,1948.111
4/30/2017,10,10:01:46,5TBK,16,113,A801,2513.558,272,1368.747
3/31/2017,21,10:40:30,5CPQ,13,86,A801,2132.596,271,1430.443
4/30/2017,4,17:07:13,7FGN,24,143,A801,2561.86,270,1618.374
4/30/2018,30,9:57:33,5CQE,14,90,A801,2816.105,269,1836.717
4/30/2017,16,11:20:36,7MTL,5,24,A801,2265.895,269,1478.781
4/30/2017,17,11:15:48,5KKL,13,96,A801,2186.961,268,1363.008
3/31/2017,12,17:12:08,7NLB,9,49,A801,2202.031,267,1407.134
4/30/2017,10,15:06:35,7QUB,22,126,A801,2666.925,266,1370.194
2/28/2017,17,14:56:36,5CMK,14,98,A801,1863.015,265,1398.638
4/30/2017,30,13:51:44,5LCK,14,95,A801,2098.261,264,1343.364
3/31/2017,20,11:55:59,5KKL,14,83,A801,1965.295,264,1393.307
2/28/2017,1,12:09:06,5LAR,13,86,A801,2038.566,262,1067.464
4/30/2018,5,17:13:16,7MTL,5,22,A801,2528.338,260,1798.673
4/30/2018,20,16:40:57,2HLM,2,17,A801,2836.519,259,1788.384
3/31/2017,12,12:01:16,5LCU,14,95,A801,1965.055,255,1344.796
2/28/2017,18,16:13:55,5KKL,15,91,A801,1895.38,254,1340.688
2/28/2017,16,11:32:54,7NQC,7,58,A801,2288.665,253,1367.48
2/28/2017,23,12:14:07,7NUD,24,149,A801,1986.856,253,1347.747
4/30/2018,22,8:58:00,9ABI,25,142,A801,2505.322,249,1304.181
3/31/2017,21,17:05:35,9ABU,6,22,A801,1866.823,247,1303.471
4/30/2018,3,16:51:42,5TAB,19,105,A801,2505.806,247,1664.918
4/30/2017,4,13:39:34,5LAR,15,81,A801,2101.622,244,1444.361
3/31/2017,16,11:29:52,7QUB,22,127,A801,2132.086,243,1481.137
4/30/2017,18,13:45:07,5LCU,13,95,A801,2085.611,240,1431.644
3/31/2017,22,15:21:31,8CLK,21,140,A801,1991.895,239,1477.937
2/28/2017,5,11:18:49,7NLB,7,59,A801,1855.35,239,1433.493
4/30/2018,12,14:44:12,5LCK,13,96,A801,2608.595,239,1364.801
2/28/2017,5,18:31:04,5LCU,13,85,A801,1825.326,237,1447.409
3/31/2017,26,13:34:39,7FTM,8,45,A801,1569.851,235,1436.344
4/30/2018,18,9:50:40,5LAR,15,93,A801,2206.828,235,1314.731
3/31/2017,27,10:27:16,8BKQ,6,26,A801,1815.631,230,1444.344
3/31/2017,8,16:02:48,7FRR,22,125,A801,1909.565,229,1410.381
4/30/2018,26,11:34:45,7NFR,22,137,A801,2282.205,229,1317.467
4/30/2018,16,17:59:02,5CLR,14,89,A801,1988.619,228,1347.481
3/31/2017,10,10:46:15,2EEA,2,7,A801,1853.068,227,1433.473
4/30/2018,8,15:43:58,7BWH,22,137,A801,1989.15,227,1608.014
2/28/2017,8,14:24:05,9ABU,4,22,A801,1689.639,227,1193.633
4/30/2018,27,11:24:15,5CPQ,14,99,A801,2136.099,222,1334.711
4/30/2017,23,17:44:47,7FTM,7,54,A801,1509.918,221,1163.744
4/30/2018,14,17:48:28,7FGN,25,146,A801,2616.256,220,1498.04
4/30/2017,17,16:42:13,9ABU,5,29,A801,1982.066,218,1469.433
4/30/2018,2,17:55:20,7QUB,22,132,A801,2180.666,217,1491.993
2/28/2017,12,9:30:02,7MTL,6,28,A801,1655.139,211,1114.497
2/28/2017,22,9:47:29,9ABI,24,143,A801,1861.1,211,1148.469
3/31/2017,8,12:51:13,7HFD,5,25,A801,1531.616,211,1149.933
3/31/2017,25,17:13:05,9ABI,24,148,A801,1833.266,210,1130.191
4/30/2017,2,16:41:36,9ABI,24,142,A801,1918.931,208,1476.807
2/28/2017,15,11:53:53,7FTM,8,51,A801,1565.535,207,1091.944
3/31/2017,15,10:16:33,2ERD,3,7,A801,1516.03,207,1103.836
2/28/2017,11,11:44:52,8CLK,20,121,A801,1521.151,207,1099.344
4/30/2018,11,10:05:11,5LCU,13,89,A801,2151.855,205,1433.377
4/30/2018,12,15:49:18,8CLK,22,128,A801,1586.55,204,1413.838
4/30/2018,7,12:48:18,7NLB,7,49,A801,1966.6,203,1400.973
3/31/2017,12,12:07:14,2HMD,10,76,A801,1555.116,202,1414.376
4/30/2017,18,14:09:53,7FRR,20,125,A801,1911.068,201,1178.719
2/28/2017,22,16:15:12,8BKQ,5,32,A801,1586.952,201,1060.763
4/30/2017,22,18:52:02,7HFD,4,29,A801,1655.518,201,1413.67
4/30/2017,9,16:59:26,2EEA,1,2,A801,1816.8,200,1183.333
4/30/2018,21,13:43:39,5CLV,19,111,A801,1862.923,200,1384.691
3/31/2017,7,11:54:12,8CUP,2,8,A801,1521.806,198,979.013
3/31/2017,10,17:41:49,7BUV,21,129,A801,1538.312,198,1106.13
4/30/2017,3,13:37:23,7NLP,9,51,A801,1611.091,198,1041.334
3/31/2017,12,10:34:48,2DFL,11,66,A801,1539.389,196,743.37
2/28/2017,15,10:05:55,5TBK,17,112,A801,1505.655,196,1034.641
2/28/2017,27,14:01:34,7FJM,8,59,A801,1603.565,196,1113.383
3/31/2017,3,11:41:30,7NLP,7,44,A801,1352.321,196,1030.483
4/30/2018,1,9:38:49,2HMD,11,75,A801,2198.16,194,1383.343
2/28/2017,9,11:37:15,7NLP,8,50,A801,1352.662,193,1013.349
2/28/2017,21,10:54:33,7FRR,22,138,A801,1595.652,192,1016.11
3/31/2017,14,12:51:05,7FJM,7,48,A801,1515.998,192,1083.899
3/31/2017,11,14:39:00,5CLV,18,115,A801,1695.596,189,991.864
2/28/2017,28,10:43:06,2EEA,1,14,A801,1535.258,188,1043.174
4/30/2017,7,14:18:27,8BKQ,5,40,A801,1523.685,188,1097.371
4/30/2017,26,16:06:48,8CLK,22,128,A801,1566.533,185,1078.33
4/30/2017,29,13:43:00,8CUP,1,8,A801,1505.256,185,1014.448
4/30/2017,9,16:32:27,7FJM,8,56,A801,1665.186,183,1146.613
4/30/2018,23,19:05:40,7PED,24,141,A801,1906.92,181,1441.333
4/30/2018,6,13:08:33,7FQV,7,54,A801,1660.563,180,1194.689
4/30/2017,17,12:30:29,2HMD,11,71,A801,1553.601,179,1074.606
2/28/2017,8,15:15:17,6BJR,21,127,A801,1658.065,179,949.434
4/30/2018,5,16:48:57,2EEA,1,15,A801,1599.988,178,1471.881
4/30/2018,24,13:35:59,9ABU,5,38,A801,2026.626,178,1434.744
3/31/2017,21,17:03:38,7NJL,6,26,A801,1321.553,177,933.844
3/31/2017,7,17:51:10,6BJR,20,135,A801,1668.802,176,933.183
4/30/2017,5,16:38:27,7BWH,22,139,A801,1533.106,175,1073.964
4/30/2017,10,18:59:28,2DFL,10,71,A801,1513.963,174,644.17
2/28/2017,26,12:39:34,2DFL,12,71,A801,1355.265,173,639.73
2/28/2017,18,11:31:23,7HFD,6,21,A801,1232.265,170,943.438
4/30/2017,18,16:09:14,7NJL,6,33,A801,1362.925,169,931.668
4/30/2018,11,11:05:38,9AAO,21,137,A801,1913.026,168,1170.963
3/31/2017,19,10:59:24,5LDA,12,63,A801,1390.151,165,937.38
2/28/2017,24,10:00:26,9AAO,22,128,A801,1363.056,164,863.841
3/31/2017,3,14:59:51,8BMM,14,83,A801,1615.015,163,763.311
4/30/2017,27,15:55:52,7NBE,13,99,A801,1368.659,163,933.08
2/28/2017,24,16:43:14,8CUP,3,8,A801,1239.132,162,794.763
4/30/2017,22,17:53:52,6BJR,20,125,A801,1512.626,160,944.434
4/30/2017,12,12:04:17,8DAD,5,32,A801,1381.508,159,930.771
4/30/2018,6,13:28:15,7FTM,7,43,A801,1596.201,158,1093.164
4/30/2017,11,16:10:33,7PED,24,141,A801,1255.935,158,944.646
3/31/2017,19,8:49:39,9ADE,5,32,A801,1153.336,157,918.934
3/31/2017,13,11:49:53,5RAQ,17,120,A801,1095.53,157,848.444
4/30/2017,2,9:40:12,9AAO,20,126,A801,1500.353,157,917.444
4/30/2017,14,11:07:06,7BUV,22,135,A801,1355.205,157,901.11
3/31/2017,22,14:36:33,9AAO,20,130,A801,1303.935,157,831.963
2/28/2017,7,12:59:40,5RAQ,18,107,A801,1100.213,156,843.701
2/28/2017,27,17:17:14,8DAD,6,34,A801,1191.636,152,1049.404
2/28/2017,17,15:54:07,5LDA,10,79,A801,1255.318,152,879.86
2/28/2017,14,13:08:35,5CLV,16,116,A801,1129.136,149,786.484
4/30/2017,4,18:29:11,7FWQ,6,28,A801,1258.089,149,983.969
3/31/2017,27,18:08:02,5CKK,14,83,A801,1032.516,148,704.443
3/31/2017,26,14:43:52,9ADL,8,48,A801,1152.665,148,780.369
2/28/2017,7,11:50:12,2HMD,10,70,A801,1283.961,146,876.936
3/31/2017,29,13:53:46,7NBE,13,93,A801,1160.16,146,788.4
4/30/2017,25,16:32:18,5LDA,11,77,A801,1225.965,146,844.48
2/28/2017,5,15:28:03,9ADL,9,60,A801,1130.615,145,774.38
4/30/2018,26,8:45:00,8CUP,1,18,A801,1386.581,144,936.091
3/31/2017,8,13:27:38,2EHV,2,13,A801,1161.608,143,734.664
4/30/2017,27,12:15:27,9ADE,4,38,A801,1106.161,142,819.134
3/31/2017,24,9:18:28,8BEL,12,68,A801,1100.93,141,743.613
4/30/2017,28,10:32:51,5CLV,16,106,A801,1209.055,140,818.168
2/28/2017,10,17:41:37,7NJL,4,23,A801,1039.069,139,734.111
3/31/2017,9,17:01:39,7FQV,8,60,A801,1032.396,138,734.698
2/28/2017,27,17:14:16,5CKK,15,96,A801,962.086,138,633.436
2/28/2017,3,16:35:36,7FQV,9,55,A801,1025.565,138,744.643
3/31/2017,1,14:10:36,8CTN,25,149,A801,1163.935,137,743.371
2/28/2017,27,13:19:05,8BMM,14,91,A801,1185.836,137,641.334
4/30/2018,20,15:29:47,7HFD,4,23,A801,1110.898,136,981.333
3/31/2017,18,10:48:01,7PED,24,145,A801,1005.66,135,719.961
2/28/2017,23,16:10:22,7BWH,22,133,A801,1016.336,134,741.894
4/30/2017,14,12:02:52,8BMM,14,99,A801,1362.368,134,647.478
3/31/2017,29,12:16:04,7FWQ,6,36,A801,1052.525,133,840.397
